year,quarter,month,dayofmonth,dayofweek,flightdate,reporting_airline,dot_id_reporting_airline,iata_code_reporting_airline,tail_number,flight_number_reporting_airline,originairportid,originairportseqid,origincitymarketid,origin,origincityname,originstate,originstatefips,originstatename,originwac,destairportid,destairportseqid,destcitymarketid,dest,destcityname,deststate,deststatefips,deststatename,destwac,crsdeptime,deptime,depdelay,depdelayminutes,depdel15,departuredelaygroups,deptimeblk,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,arrdel15,arrivaldelaygroups,arrtimeblk,cancelled,cancellationcode,diverted,crselapsedtime,actualelapsedtime,airtime,flights,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,firstdeptime,totaladdgtime,longestaddgtime,divairportlandings,divreacheddest,divactualelapsedtime,divarrdelay,divdistance,divairport
2013,1,1,29,2,2013-01-29,UA,19977,UA,N33286,1656,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1404,1415,11,11,0,0,1400-1459,11,1426,1604,8,1554,1612,18,18,1,1,1500-1559,0,0,0,170,177,158,1,1050,5,4,0,7,0,7,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,OO,20304,OO,N774SK,6227,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1241,1255,14,14,0,0,1200-1259,16,1311,1526,4,1514,1530,16,16,1,1,1500-1559,0,0,0,213,215,195,1,1250,6,0,0,2,0,14,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,UA,19977,UA,N463UA,438,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,628,638,10,10,0,0,0600-0659,14,652,1025,5,1018,1030,12,12,0,0,1000-1059,0,0,0,170,172,153,1,1120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,WN,19393,WN,N8303R,1038,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1345,1345,0,0,0,0,1300-1359,8,1353,1727,4,1740,1731,-9,0,0,-1,1700-1759,0,0,0,175,166,154,1,1166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,WN,19393,WN,N904WN,242,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,730,728,-2,0,0,-1,0700-0759,17,745,923,6,940,929,-11,0,0,-1,0900-0959,0,0,0,190,181,158,1,1166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,AA,19805,AA,N392AA,1590,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1900,1854,-6,0,0,-1,1900-1959,12,1906,2235,13,2300,2248,-12,0,0,-1,2300-2359,0,0,0,180,174,149,1,1197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,OO,20304,OO,N908SW,5354,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13184,1318403,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,1306,1305,-1,0,0,-1,1300-1359,25,1330,1516,5,1509,1521,12,12,0,0,1500-1559,0,0,0,63,76,46,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,9E,20363,9E,N925XJ,3525,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1915,1913,-2,0,0,-1,1900-1959,19,1932,2043,7,2111,2050,-21,0,0,-2,2100-2159,0,0,0,176,157,131,1,740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,WN,19393,WN,N452WN,3212,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,700,715,15,15,1,1,0700-0759,9,724,1002,6,950,1008,18,18,1,1,0900-0959,0,0,0,110,113,98,1,668,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,EV,20366,EV,N11536,6019,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1649,1643,-6,0,0,-1,1600-1659,8,1651,1725,8,1745,1733,-12,0,0,-1,1700-1759,0,0,0,56,50,34,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,OO,20304,OO,N791SK,6443,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1650,1728,38,38,1,2,1600-1659,15,1743,1848,6,1821,1854,33,33,1,2,1800-1859,0,0,0,91,86,65,1,403,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,MQ,20398,MQ,N918MQ,4123,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11067,1106702,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,2050,2046,-4,0,0,-1,2000-2059,82,2208,2232,4,2140,2236,56,56,1,3,2100-2159,0,0,0,50,110,24,1,135,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,WN,19393,WN,N8319F,1803,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,940,946,6,6,0,0,0900-0959,16,1002,1321,6,1325,1327,2,2,0,0,1300-1359,0,0,0,165,161,139,1,1105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,US,20355,US,N633AW,5,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1320,1319,-1,0,0,-1,1300-1359,18,1337,1736,5,1739,1741,2,2,0,0,1700-1759,0,0,0,199,202,179,1,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,AA,19805,AA,N3AKAA,555,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1650,1655,5,5,0,0,1600-1659,15,1710,1847,9,1915,1856,-19,0,0,-2,1900-1959,0,0,0,265,241,217,1,1745,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,EV,20366,EV,N11127,6093,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11146,1114603,31146,CRW,"Charleston/Dunbar, WV",WV,54,West Virginia,39,1939,2048,69,69,1,4,1900-1959,16,2104,2301,4,2203,2305,62,62,1,4,2200-2259,0,0,0,84,77,57,1,417,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,WN,19393,WN,N440LV,194,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,1030,1223,113,113,1,7,1000-1059,16,1239,1447,4,1315,1451,96,96,1,6,1300-1359,0,0,0,285,268,248,1,1790,8,7,0,0,0,89,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,AA,19805,AA,N3AKAA,1049,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1750,1744,-6,0,0,-1,1700-1759,11,1755,1914,7,1945,1921,-24,0,0,-2,1900-1959,0,0,0,175,157,139,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,MQ,20398,MQ,N504MQ,3866,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,806,-9,0,0,-1,0800-0859,16,822,937,22,955,959,4,4,0,0,0900-0959,0,0,0,100,113,75,1,522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,20,7,2013-01-20,UA,19977,UA,N829UA,236,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,759,755,-4,0,0,-1,0700-0759,17,812,1029,22,1048,1051,3,3,0,0,1000-1059,0,0,0,169,176,137,1,925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,UA,19977,UA,N441UA,687,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1905,2036,91,91,1,6,1900-1959,9,2045,2147,2,2036,2149,73,73,1,4,2000-2059,0,0,0,91,73,62,1,334,2,6,0,0,0,67,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,WN,19393,WN,N494WN,291,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,830,823,-7,0,0,-1,0800-0859,24,847,949,5,1005,954,-11,0,0,-1,1000-1059,0,0,0,95,91,62,1,349,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,29,2,2013-01-29,YV,20378,YV,N503MJ,3798,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1623,1931,188,188,1,12,1600-1659,9,1940,2203,4,1914,2207,173,173,1,11,1900-1959,0,0,0,111,96,83,1,599,3,0,0,0,0,173,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,UA,19977,UA,N817UA,817,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1709,1659,-10,0,0,-1,1700-1759,14,1713,1819,4,1849,1823,-26,0,0,-2,1800-1859,0,0,0,160,144,126,1,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,UA,19977,UA,N854UA,258,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,958,953,-5,0,0,-1,0900-0959,28,1021,1126,6,1137,1132,-5,0,0,-1,1100-1159,0,0,0,159,159,125,1,733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,YV,20378,YV,N513MJ,3725,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1611,1638,27,27,1,1,1600-1659,20,1658,1919,5,1904,1924,20,20,1,1,1900-1959,0,0,0,113,106,81,1,606,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,WN,19393,WN,N482WN,1174,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1900,1900,0,0,0,0,1900-1959,9,1909,2014,5,2030,2019,-11,0,0,-1,2000-2059,0,0,0,90,79,65,1,395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,EV,20366,EV,N13538,5925,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1140,1231,51,51,1,3,1100-1159,9,1240,1357,12,1320,1409,49,49,1,3,1300-1359,0,0,0,100,98,77,1,462,2,5,0,0,0,44,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,MQ,20398,MQ,N834MQ,4271,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1140,1204,24,24,1,1,1100-1159,13,1217,1450,3,1435,1453,18,18,1,1,1400-1459,0,0,0,115,109,93,1,646,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,FL,20437,FL,N895AT,419,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,920,916,-4,0,0,-1,0900-0959,9,925,1243,8,1253,1251,-2,0,0,-1,1200-1259,0,0,0,153,155,138,1,990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,UA,19977,UA,N23721,1633,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,1806,1822,16,16,1,1,1800-1859,17,1839,2105,5,2103,2110,7,7,0,0,2100-2159,0,0,0,117,108,86,1,642,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,MQ,20398,MQ,N644MQ,4129,11067,1106702,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1740,0,0,0,0,0,1700-1759,0,0,0,0,1840,0,0,0,0,0,1800-1859,1,0,0,60,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,UA,19977,UA,N39415,1143,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,843,-2,0,0,-1,0800-0859,14,857,1442,16,1500,1458,-2,0,0,-1,1500-1559,0,0,0,255,255,225,1,1846,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,OO,20304,OO,N923SW,5462,14952,1495203,34952,SPI,"Springfield, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,557,-3,0,0,-1,0600-0659,14,611,646,5,659,651,-8,0,0,-1,0600-0659,0,0,0,59,54,35,1,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,9E,20363,9E,N813AY,3923,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1505,1513,8,8,0,0,1500-1559,20,1533,1654,6,1640,1700,20,20,1,1,1600-1659,0,0,0,95,107,81,1,349,2,8,0,12,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,EV,20366,EV,N14125,6034,10408,1040802,30408,ATW,"Appleton, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1818,1851,33,33,1,2,1800-1859,7,1858,1931,11,1918,1942,24,24,1,1,1900-1959,0,0,0,60,51,33,1,160,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,UA,19977,UA,N571UA,544,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1200,1207,7,7,0,0,1200-1259,21,1228,1350,6,1358,1356,-2,0,0,-1,1300-1359,0,0,0,238,229,202,1,1514,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,UA,19977,UA,N76519,1162,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,700,654,-6,0,0,-1,0700-0759,13,707,818,15,836,833,-3,0,0,-1,0800-0859,0,0,0,156,159,131,1,719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,EV,20366,EV,N14904,5907,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1857,2014,77,77,1,5,1800-1859,10,2024,2129,6,2037,2135,58,58,1,3,2000-2059,0,0,0,100,81,65,1,416,2,0,0,0,0,58,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,UA,19977,UA,N78506,1483,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1546,1633,47,47,1,3,1500-1559,21,1654,1853,6,1814,1859,45,45,1,3,1800-1859,0,0,0,268,266,239,1,1721,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,UA,19977,UA,0,626,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1556,0,0,0,0,0,1500-1559,0,0,0,0,1720,0,0,0,0,0,1700-1759,1,0,0,84,0,0,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,AA,19805,AA,N4YKAA,2329,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1355,1511,76,76,1,5,1300-1359,13,1524,1731,9,1625,1740,75,75,1,5,1600-1659,0,0,0,150,149,127,1,802,4,0,16,0,0,59,0,0,0,0,0,0,0,0,0
2013,1,1,4,5,2013-01-04,EV,20366,EV,N13955,6052,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1540,1601,21,21,1,1,1500-1559,16,1617,1621,6,1605,1627,22,22,1,1,1600-1659,0,0,0,85,86,64,1,324,2,0,0,1,0,21,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,MQ,20398,MQ,N506MQ,3622,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,720,718,-2,0,0,-1,0700-0759,19,737,829,11,855,840,-15,0,0,-1,0800-0859,0,0,0,155,142,112,1,888,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,EV,20366,EV,N11199,4294,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1815,1813,-2,0,0,-1,1800-1859,7,1820,1935,8,2004,1943,-21,0,0,-2,2000-2059,0,0,0,109,90,75,1,522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,4,5,2013-01-04,EV,20366,EV,N744EV,5101,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,630,631,1,1,0,0,0600-0659,26,657,755,10,815,805,-10,0,0,-1,0800-0859,0,0,0,105,94,58,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,YV,20378,YV,N504MJ,3770,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,1928,2029,61,61,1,4,1900-1959,8,2037,2303,2,2223,2305,42,42,1,2,2200-2259,0,0,0,115,96,86,1,723,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,WN,19393,WN,N8327A,3401,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1235,1240,5,5,0,0,1200-1259,7,1247,1412,5,1420,1417,-3,0,0,-1,1400-1459,0,0,0,165,157,145,1,990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,20,7,2013-01-20,OO,20304,OO,N976SW,5292,11337,1133703,31337,DLH,"Duluth, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,623,23,23,1,1,0600-0659,21,644,739,6,739,745,6,6,0,0,0700-0759,0,0,0,99,82,55,1,397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,UA,19977,UA,N38446,1474,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,925,1157,152,152,1,10,0900-0959,15,1212,1542,5,1302,1547,165,165,1,11,1300-1359,0,0,0,157,170,150,1,1005,5,152,0,13,0,0,1054,17,17,0,0,0,0,0,0
2013,1,1,4,5,2013-01-04,AA,19805,AA,N3BBAA,555,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1650,1651,1,1,0,0,1600-1659,9,1700,1837,6,1915,1843,-32,0,0,-2,1900-1959,0,0,0,265,232,217,1,1745,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,OO,20304,OO,N957SW,5393,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,500,453,-7,0,0,-1,0001-0559,10,503,525,5,546,530,-16,0,0,-2,0001-0559,0,0,0,46,37,22,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,OO,20304,OO,N939SW,5530,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1915,1919,4,4,0,0,1900-1959,15,1934,2002,22,2011,2024,13,13,0,0,2000-2059,0,0,0,56,65,28,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,AA,19805,AA,N3DCAA,1339,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2055,2056,1,1,0,0,2000-2059,10,2106,2255,5,2315,2300,-15,0,0,-1,2300-2359,0,0,0,260,244,229,1,1723,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,EV,20366,EV,N13995,5832,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1825,1824,-1,0,0,-1,1800-1859,12,1836,1935,5,1951,1940,-11,0,0,-1,1900-1959,0,0,0,86,76,59,1,409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,MQ,20398,MQ,N630MQ,4269,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10469,1046902,30469,AZO,"Kalamazoo, MI",MI,26,Michigan,43,2100,2056,-4,0,0,-1,2100-2159,15,2111,2234,5,2245,2239,-6,0,0,-1,2200-2259,0,0,0,45,43,23,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,UA,19977,UA,N804UA,363,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2157,2151,-6,0,0,-1,2100-2159,10,2201,2231,5,2301,2236,-25,0,0,-2,2300-2359,0,0,0,124,105,90,1,589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,EV,20366,EV,N826AS,5740,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,831,826,-5,0,0,-1,0800-0859,16,842,1117,5,1138,1122,-16,0,0,-2,1100-1159,0,0,0,127,116,95,1,760,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,EV,20366,EV,N744EV,5018,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1715,1713,-2,0,0,-1,1700-1759,14,1727,1815,4,1848,1819,-29,0,0,-2,1800-1859,0,0,0,93,66,48,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,YV,20378,YV,N512MJ,3798,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1623,1656,33,33,1,2,1600-1659,10,1706,1937,5,1914,1942,28,28,1,1,1900-1959,0,0,0,111,106,91,1,599,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,YV,20378,YV,N507MJ,3751,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,700,715,15,15,1,1,0700-0759,36,751,832,13,812,845,33,33,1,2,0800-0859,0,0,0,132,150,101,1,607,3,15,0,18,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,OO,20304,OO,N718SK,5528,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2040,2036,-4,0,0,-1,2000-2059,18,2054,2159,6,2207,2205,-2,0,0,-1,2200-2259,0,0,0,87,89,65,1,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,UA,19977,UA,N466UA,436,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1204,1205,1,1,0,0,1200-1259,10,1215,1357,5,1439,1402,-37,0,0,-2,1400-1459,0,0,0,155,117,102,1,925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,AA,19805,AA,N4WWAA,506,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1115,1108,-7,0,0,-1,1100-1159,20,1128,1218,12,1245,1230,-15,0,0,-1,1200-1259,0,0,0,90,82,50,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,20,7,2013-01-20,FL,20437,FL,N963AT,632,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,645,643,-2,0,0,-1,0600-0659,7,650,910,7,935,917,-18,0,0,-2,0900-0959,0,0,0,110,94,80,1,591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,AA,19805,AA,N3GWAA,2488,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1805,1808,3,3,0,0,1800-1859,15,1823,2103,5,2125,2108,-17,0,0,-2,2100-2159,0,0,0,140,120,100,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
